idBoleto;idEmpresa;dataVecto;valorParc;total;origem;motivoDescarteApp
7190916;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190934;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190947;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190962;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190964;75;2026-07-10;372,89;372,89;0;Lido pelo App
7190966;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190967;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190968;75;2026-07-10;372,89;372,89;0;Lido pelo App
7190980;75;2026-07-10;372,89;372,89;0;Lido pelo App
7190983;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190984;75;2026-07-10;372,89;372,89;0;Lido pelo App
7190987;75;2026-07-10;362,88;362,88;0;Lido pelo App
7190994;75;2026-07-10;362,88;362,88;0;Lido pelo App
7191001;75;2026-07-10;372,89;372,89;0;Lido pelo App
7191026;75;2026-07-10;362,88;362,88;0;Lido pelo App
7191027;75;2026-07-10;362,88;362,88;0;Lido pelo App
7191041;75;2026-07-10;372,89;372,89;0;Lido pelo App
7191048;75;2026-07-10;372,89;372,89;0;Lido pelo App
7191064;75;2026-07-10;372,89;372,89;0;Lido pelo App
7191067;75;2026-07-10;362,88;362,88;0;Lido pelo App
7191098;75;2026-07-10;362,88;362,88;0;Lido pelo App
7229067;75;2026-09-03;389,96;786,18;5;origem 5 (Juridico)
7229068;75;2026-10-03;389,96;786,18;5;origem 5 (Juridico)
7229069;75;2026-11-03;389,96;786,18;5;origem 5 (Juridico)
7229070;75;2026-12-03;389,96;786,18;5;origem 5 (Juridico)
7229071;75;2027-01-03;389,96;786,18;5;origem 5 (Juridico)
7229072;75;2027-02-03;389,96;786,18;5;origem 5 (Juridico)
7229073;75;2027-03-03;389,96;786,18;5;origem 5 (Juridico)
7229074;75;2027-04-03;389,96;786,18;5;origem 5 (Juridico)
7229075;75;2027-05-03;389,96;786,18;5;origem 5 (Juridico)
7229076;75;2027-06-03;389,96;786,18;5;origem 5 (Juridico)
7229077;75;2027-07-03;389,96;786,18;5;origem 5 (Juridico)
7229078;75;2027-08-03;389,96;786,18;5;origem 5 (Juridico)
7229079;75;2027-09-03;389,96;786,18;5;origem 5 (Juridico)
7229080;75;2027-10-03;389,96;786,18;5;origem 5 (Juridico)
7229081;75;2027-11-03;389,96;786,18;5;origem 5 (Juridico)
7289650;75;2026-08-10;365,07;365,07;0;Lido pelo App
7289651;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289652;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289655;75;2026-08-10;365,07;365,07;0;Lido pelo App
7289669;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289674;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289680;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289685;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289702;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289714;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289720;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289725;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289731;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289748;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289756;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289760;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289761;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289763;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289770;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289771;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289789;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289799;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289802;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289808;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289813;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289825;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289831;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289837;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289840;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289844;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289859;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289861;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289863;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289864;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289865;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289877;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289880;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289881;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289884;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289891;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289898;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289905;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289923;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289924;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289932;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289937;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289938;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289941;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289945;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289950;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289954;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289961;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289964;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289965;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289987;75;2026-08-10;362,88;362,88;0;Lido pelo App
7289990;75;2026-08-10;372,89;372,89;0;Lido pelo App
7289995;75;2026-08-10;362,88;362,88;0;Lido pelo App
7355711;75;2026-05-20;-243,67;-346,25;3;origem 3 (Amigavel/Outro)
7356168;75;2026-08-31;335,77;685,88;5;origem 5 (Juridico)
7356169;75;2026-09-30;335,77;685,88;5;origem 5 (Juridico)
7356170;75;2026-10-31;335,77;685,88;5;origem 5 (Juridico)
7356171;75;2026-11-30;335,77;685,88;5;origem 5 (Juridico)
7356172;75;2026-12-31;335,77;685,88;5;origem 5 (Juridico)
7356173;75;2027-01-31;335,77;685,88;5;origem 5 (Juridico)
7356174;75;2027-02-28;335,77;685,88;5;origem 5 (Juridico)
7356175;75;2027-03-31;335,77;685,88;5;origem 5 (Juridico)
7356176;75;2027-04-30;335,77;685,88;5;origem 5 (Juridico)
7356177;75;2027-05-31;335,77;685,88;5;origem 5 (Juridico)
7356178;75;2027-06-30;335,77;685,88;5;origem 5 (Juridico)
7356179;75;2027-07-31;335,77;685,88;5;origem 5 (Juridico)
7356180;75;2027-08-31;335,77;685,88;5;origem 5 (Juridico)
7356181;75;2027-09-30;335,77;685,88;5;origem 5 (Juridico)
7356182;75;2027-10-31;335,77;685,88;5;origem 5 (Juridico)
7356183;75;2027-11-30;335,77;685,88;5;origem 5 (Juridico)
7356184;75;2027-12-31;335,77;685,88;5;origem 5 (Juridico)
7356185;75;2028-01-31;335,77;685,88;5;origem 5 (Juridico)
7377750;75;2026-10-01;183,19;301,70;5;origem 5 (Juridico)
7377751;75;2026-10-31;183,19;301,70;5;origem 5 (Juridico)
7396893;75;2026-09-06;181,44;280,53;5;origem 5 (Juridico)
7396894;75;2026-10-06;181,44;280,53;5;origem 5 (Juridico)
7396895;75;2026-11-06;181,44;280,53;5;origem 5 (Juridico)
7396896;75;2026-12-06;181,44;280,53;5;origem 5 (Juridico)
7396897;75;2027-01-06;181,44;280,53;5;origem 5 (Juridico)
7420339;75;2026-09-07;186,44;288,16;5;origem 5 (Juridico)
7420340;75;2026-10-07;186,44;288,16;5;origem 5 (Juridico)
7420341;75;2026-11-07;186,44;288,16;5;origem 5 (Juridico)
7420342;75;2026-12-07;186,44;288,16;5;origem 5 (Juridico)
7420343;75;2027-01-07;186,44;288,16;5;origem 5 (Juridico)
7433595;75;2026-09-17;175,89;354,62;5;origem 5 (Juridico)
7433596;75;2026-10-17;175,89;354,62;5;origem 5 (Juridico)
7433597;75;2026-11-17;175,89;354,62;5;origem 5 (Juridico)
7433598;75;2026-12-17;175,89;354,62;5;origem 5 (Juridico)
7433599;75;2027-01-17;175,89;354,62;5;origem 5 (Juridico)
7433600;75;2027-02-17;175,89;354,62;5;origem 5 (Juridico)
7433601;75;2027-03-17;175,89;354,62;5;origem 5 (Juridico)
7433602;75;2027-04-17;175,89;354,62;5;origem 5 (Juridico)
7433603;75;2027-05-17;175,89;354,62;5;origem 5 (Juridico)
7443680;75;2026-09-18;328,07;558,49;5;origem 5 (Juridico)
7443681;75;2026-10-18;328,07;558,49;5;origem 5 (Juridico)
7443682;75;2026-11-18;328,07;558,49;5;origem 5 (Juridico)
7443683;75;2026-12-18;328,07;558,49;5;origem 5 (Juridico)
7443684;75;2027-01-18;328,07;558,49;5;origem 5 (Juridico)
